7.128000e-04 1.005627e+01 7.128000e-04 8.118815e+00 7.128000e-04 6.290195e+00 7.128000e-04 5.808491e+00 
7.228000e-04 1.006544e+01 7.228000e-04 8.137135e+00 7.228000e-04 6.317114e+00 7.228000e-04 5.837323e+00 
7.328000e-04 1.007168e+01 7.328000e-04 8.149579e+00 7.328000e-04 6.335389e+00 7.328000e-04 5.856784e+00 
7.428000e-04 1.007497e+01 7.428000e-04 8.156153e+00 7.428000e-04 6.345028e+00 7.428000e-04 5.866883e+00 
7.528000e-04 1.007532e+01 7.528000e-04 8.156861e+00 7.528000e-04 6.346038e+00 7.528000e-04 5.867624e+00 
7.628000e-04 1.007274e+01 7.628000e-04 8.151703e+00 7.628000e-04 6.338418e+00 7.628000e-04 5.859005e+00 
7.728000e-04 1.006722e+01 7.728000e-04 8.140676e+00 7.728000e-04 6.322163e+00 7.728000e-04 5.841016e+00 
7.828000e-04 1.005875e+01 7.828000e-04 8.123772e+00 7.828000e-04 6.297261e+00 7.828000e-04 5.813645e+00 
7.928000e-04 1.004734e+01 7.928000e-04 8.100982e+00 7.928000e-04 6.263699e+00 7.928000e-04 5.776873e+00 
8.028000e-04 1.003297e+01 8.028000e-04 8.072292e+00 8.028000e-04 6.221457e+00 8.028000e-04 5.730678e+00 
8.128000e-04 1.001564e+01 8.128000e-04 8.037690e+00 8.128000e-04 6.170515e+00 8.128000e-04 5.675035e+00 
8.228000e-04 9.995340e+00 8.228000e-04 7.997160e+00 8.228000e-04 6.110852e+00 8.228000e-04 5.609920e+00 
8.328000e-04 9.972067e+00 8.328000e-04 7.950691e+00 8.328000e-04 6.042450e+00 8.328000e-04 5.535308e+00 
8.428000e-04 9.945815e+00 8.428000e-04 7.898273e+00 8.428000e-04 5.965293e+00 8.428000e-04 5.451183e+00 
8.528000e-04 9.916581e+00 8.528000e-04 7.839899e+00 8.528000e-04 5.879373e+00 8.528000e-04 5.357532e+00 
8.628000e-04 9.884364e+00 8.628000e-04 7.775572e+00 8.628000e-04 5.784692e+00 8.628000e-04 5.254354e+00 
8.728000e-04 9.849172e+00 8.728000e-04 7.705302e+00 8.728000e-04 5.681265e+00 8.728000e-04 5.141665e+00 
8.828000e-04 9.811015e+00 8.828000e-04 7.629112e+00 8.828000e-04 5.569126e+00 8.828000e-04 5.019496e+00 
8.928000e-04 9.769911e+00 8.928000e-04 7.547038e+00 8.928000e-04 5.448328e+00 8.928000e-04 4.887904e+00 
9.028000e-04 9.725888e+00 9.028000e-04 7.459134e+00 9.028000e-04 5.318951e+00 9.028000e-04 4.746972e+00 
9.128000e-04 9.678983e+00 9.128000e-04 7.365477e+00 9.128000e-04 5.181105e+00 9.128000e-04 4.596816e+00 
9.228000e-04 9.629246e+00 9.228000e-04 7.266165e+00 9.228000e-04 5.034936e+00 9.228000e-04 4.437592e+00 
9.328000e-04 9.576741e+00 9.328000e-04 7.161324e+00 9.328000e-04 4.880629e+00 9.328000e-04 4.269498e+00 
9.428000e-04 9.521545e+00 9.428000e-04 7.051112e+00 9.428000e-04 4.718416e+00 9.428000e-04 4.092782e+00 
9.528000e-04 9.463755e+00 9.528000e-04 6.935720e+00 9.528000e-04 4.548577e+00 9.528000e-04 3.907744e+00 
9.628000e-04 9.403486e+00 9.628000e-04 6.815376e+00 9.628000e-04 4.371448e+00 9.628000e-04 3.714748e+00 
9.728000e-04 9.340871e+00 9.728000e-04 6.690350e+00 9.728000e-04 4.187426e+00 9.728000e-04 3.514219e+00 
9.828000e-04 9.276069e+00 9.828000e-04 6.560954e+00 9.828000e-04 3.996971e+00 9.828000e-04 3.306654e+00 
9.928000e-04 9.209258e+00 9.928000e-04 6.427549e+00 9.928000e-04 3.800610e+00 9.928000e-04 3.092624e+00 
1.002800e-03 9.140643e+00 1.002800e-03 6.290541e+00 1.002800e-03 3.598945e+00 1.002800e-03 2.872777e+00 
1.012800e-03 9.070453e+00 1.012800e-03 6.150389e+00 1.012800e-03 3.392646e+00 1.012800e-03 2.647840e+00 
1.022800e-03 8.998944e+00 1.022800e-03 6.007601e+00 1.022800e-03 3.182464e+00 1.022800e-03 2.418624e+00 
1.032800e-03 8.926395e+00 1.032800e-03 5.862738e+00 1.032800e-03 2.969222e+00 1.032800e-03 2.186022e+00 
1.042800e-03 8.853113e+00 1.042800e-03 5.716410e+00 1.042800e-03 2.753820e+00 1.042800e-03 1.951008e+00 
1.052800e-03 8.779428e+00 1.052800e-03 5.569279e+00 1.052800e-03 2.537229e+00 1.052800e-03 1.714637e+00 
1.062800e-03 8.705696e+00 1.062800e-03 5.422052e+00 1.062800e-03 2.320492e+00 1.062800e-03 1.478039e+00 
1.072800e-03 8.632293e+00 1.072800e-03 5.275482e+00 1.072800e-03 2.104714e+00 1.072800e-03 1.242416e+00 
1.082800e-03 8.559614e+00 1.082800e-03 5.130359e+00 1.082800e-03 1.891059e+00 1.082800e-03 1.009031e+00 
1.092800e-03 8.488074e+00 1.092800e-03 4.987509e+00 1.092800e-03 1.680741e+00 1.092800e-03 7.792041e-01 
1.102800e-03 8.418099e+00 1.102800e-03 4.847783e+00 1.102800e-03 1.475015e+00 1.102800e-03 5.542987e-01 
1.112800e-03 8.350124e+00 1.112800e-03 4.712052e+00 1.112800e-03 1.275161e+00 1.112800e-03 3.357630e-01 
1.122800e-03 8.284592e+00 1.122800e-03 4.581198e+00 1.122800e-03 1.082478e+00 1.122800e-03 1.654289e-01 
1.132800e-03 8.221945e+00 1.132800e-03 4.456105e+00 1.132800e-03 8.982656e-01 1.132800e-03 1.245881e-01 
1.142800e-03 8.162621e+00 1.142800e-03 4.337646e+00 1.142800e-03 7.238111e-01 1.142800e-03 1.093617e-01 
1.152800e-03 8.107048e+00 1.152800e-03 4.226677e+00 1.152800e-03 5.603726e-01 1.152800e-03 1.007212e-01 
1.162800e-03 8.055638e+00 1.162800e-03 4.124021e+00 1.162800e-03 4.091658e-01 1.162800e-03 9.507324e-02 
