                          diode1.cir    ;voltage drive
                          DC transfer characteristic  Tue Aug 18 14:36:51  2020
--------------------------------------------------------------------------------
Index   v-sweep         out             v-sweep         
--------------------------------------------------------------------------------
226	1.040000e-01	6.515073e-13	1.040000e-01	
227	1.080000e-01	7.487498e-13	1.080000e-01	
228	1.120000e-01	8.615870e-13	1.120000e-01	

Index   v-sweep         out             v-sweep         
--------------------------------------------------------------------------------
229	1.160000e-01	9.926271e-13	1.160000e-01	
230	1.200000e-01	1.144915e-12	1.200000e-01	
231	1.240000e-01	1.322003e-12	1.240000e-01	
232	1.280000e-01	1.528040e-12	1.280000e-01	
233	1.320000e-01	1.767868e-12	1.320000e-01	
234	1.360000e-01	2.047137e-12	1.360000e-01	
235	1.400000e-01	2.372446e-12	1.400000e-01	
236	1.440000e-01	2.751492e-12	1.440000e-01	
237	1.480000e-01	3.193265e-12	1.480000e-01	
238	1.520000e-01	3.708255e-12	1.520000e-01	
239	1.560000e-01	4.308707e-12	1.560000e-01	
240	1.600000e-01	5.008915e-12	1.600000e-01	
241	1.640000e-01	5.825564e-12	1.640000e-01	
242	1.680000e-01	6.778127e-12	1.680000e-01	
243	1.720000e-01	7.889336e-12	1.720000e-01	
244	1.760000e-01	9.185725e-12	1.760000e-01	
245	1.800000e-01	1.069826e-11	1.800000e-01	
246	1.840000e-01	1.246310e-11	1.840000e-01	
247	1.880000e-01	1.452244e-11	1.880000e-01	
248	1.920000e-01	1.692554e-11	1.920000e-01	
249	1.960000e-01	1.972988e-11	1.960000e-01	
250	2.000000e-01	2.300257e-11	2.000000e-01	
251	2.040000e-01	2.682195e-11	2.040000e-01	
252	2.080000e-01	3.127944e-11	2.080000e-01	
253	2.120000e-01	3.648178e-11	2.120000e-01	
254	2.160000e-01	4.255353e-11	2.160000e-01	
255	2.200000e-01	4.964011e-11	2.200000e-01	
256	2.240000e-01	5.791125e-11	2.240000e-01	
257	2.280000e-01	6.756505e-11	2.280000e-01	
258	2.320000e-01	7.883277e-11	2.320000e-01	
259	2.360000e-01	9.198434e-11	2.360000e-01	
260	2.400000e-01	1.073348e-10	2.400000e-01	
261	2.440000e-01	1.252520e-10	2.440000e-01	
262	2.480000e-01	1.461651e-10	2.480000e-01	
263	2.520000e-01	1.705753e-10	2.520000e-01	
264	2.560000e-01	1.990673e-10	2.560000e-01	
265	2.600000e-01	2.323240e-10	2.600000e-01	
266	2.640000e-01	2.711421e-10	2.640000e-01	
267	2.680000e-01	3.164518e-10	2.680000e-01	
268	2.720000e-01	3.693389e-10	2.720000e-01	
269	2.760000e-01	4.310706e-10	2.760000e-01	
270	2.800000e-01	5.031262e-10	2.800000e-01	
271	2.840000e-01	5.872324e-10	2.840000e-01	
272	2.880000e-01	6.854046e-10	2.880000e-01	
273	2.920000e-01	7.999953e-10	2.920000e-01	
274	2.960000e-01	9.337504e-10	2.960000e-01	
275	3.000000e-01	1.089875e-09	3.000000e-01	
276	3.040000e-01	1.272111e-09	3.040000e-01	
277	3.080000e-01	1.484825e-09	3.080000e-01	
278	3.120000e-01	1.733115e-09	3.120000e-01	
279	3.160000e-01	2.022930e-09	3.160000e-01	
280	3.200000e-01	2.361216e-09	3.200000e-01	
281	3.240000e-01	2.756079e-09	3.240000e-01	
282	3.280000e-01	3.216982e-09	3.280000e-01	
283	3.320000e-01	3.754969e-09	3.320000e-01	
284	3.360000e-01	4.382934e-09	3.360000e-01	
285	3.400000e-01	5.115924e-09	3.400000e-01	
286	3.440000e-01	5.971506e-09	3.440000e-01	

Index   v-sweep         out             v-sweep         
--------------------------------------------------------------------------------
287	3.480000e-01	6.970182e-09	3.480000e-01	
288	3.520000e-01	8.135885e-09	3.520000e-01	
289	3.560000e-01	9.496550e-09	3.560000e-01	
290	3.600000e-01	1.108478e-08	3.600000e-01	
291	3.640000e-01	1.293865e-08	3.640000e-01	
292	3.680000e-01	1.510257e-08	3.680000e-01	
293	3.720000e-01	1.762840e-08	3.720000e-01	
294	3.760000e-01	2.057667e-08	3.760000e-01	
295	3.800000e-01	2.401804e-08	3.800000e-01	
296	3.840000e-01	2.803498e-08	3.840000e-01	
297	3.880000e-01	3.272374e-08	3.880000e-01	
298	3.920000e-01	3.819669e-08	3.920000e-01	
299	3.960000e-01	4.458499e-08	3.960000e-01	
300	4.000000e-01	5.204172e-08	4.000000e-01	
301	4.040000e-01	6.074558e-08	4.040000e-01	
302	4.080000e-01	7.090515e-08	4.080000e-01	
303	4.120000e-01	8.276389e-08	4.120000e-01	
304	4.160000e-01	9.660600e-08	4.160000e-01	
305	4.200000e-01	1.127632e-07	4.200000e-01	
306	4.240000e-01	1.316226e-07	4.240000e-01	
307	4.280000e-01	1.536363e-07	4.280000e-01	
308	4.320000e-01	1.793318e-07	4.320000e-01	
309	4.360000e-01	2.093248e-07	4.360000e-01	
310	4.400000e-01	2.443340e-07	4.400000e-01	
311	4.440000e-01	2.851986e-07	4.440000e-01	
312	4.480000e-01	3.328976e-07	4.480000e-01	
313	4.520000e-01	3.885744e-07	4.520000e-01	
314	4.560000e-01	4.535629e-07	4.560000e-01	
315	4.600000e-01	5.294208e-07	4.600000e-01	
316	4.640000e-01	6.179658e-07	4.640000e-01	
317	4.680000e-01	7.213198e-07	4.680000e-01	
318	4.720000e-01	8.419597e-07	4.720000e-01	
319	4.760000e-01	9.827765e-07	4.760000e-01	
320	4.800000e-01	1.147145e-06	4.800000e-01	
321	4.840000e-01	1.339003e-06	4.840000e-01	
322	4.880000e-01	1.562950e-06	4.880000e-01	
323	4.920000e-01	1.824352e-06	4.920000e-01	
324	4.960000e-01	2.129473e-06	4.960000e-01	
325	5.000000e-01	2.485625e-06	5.000000e-01	
326	5.040000e-01	2.901342e-06	5.040000e-01	
327	5.080000e-01	3.386589e-06	5.080000e-01	
328	5.120000e-01	3.952992e-06	5.120000e-01	
329	5.160000e-01	4.614126e-06	5.160000e-01	
330	5.200000e-01	5.385833e-06	5.200000e-01	
331	5.240000e-01	6.286608e-06	5.240000e-01	
332	5.280000e-01	7.338036e-06	5.280000e-01	
333	5.320000e-01	8.565315e-06	5.320000e-01	
334	5.360000e-01	9.997855e-06	5.360000e-01	
335	5.400000e-01	1.166998e-05	5.400000e-01	
336	5.440000e-01	1.362178e-05	5.440000e-01	
337	5.480000e-01	1.590000e-05	5.480000e-01	
338	5.520000e-01	1.855926e-05	5.520000e-01	
339	5.560000e-01	2.166328e-05	5.560000e-01	
340	5.600000e-01	2.528644e-05	5.600000e-01	
341	5.640000e-01	2.951557e-05	5.640000e-01	
342	5.680000e-01	3.445202e-05	5.680000e-01	
343	5.720000e-01	4.021408e-05	5.720000e-01	
344	5.760000e-01	4.693984e-05	5.760000e-01	

Index   v-sweep         out             v-sweep         
--------------------------------------------------------------------------------
345	5.800000e-01	5.479048e-05	5.800000e-01	
346	5.840000e-01	6.395413e-05	5.840000e-01	
347	5.880000e-01	7.465039e-05	5.880000e-01	
348	5.920000e-01	8.713559e-05	5.920000e-01	
349	5.960000e-01	1.017089e-04	5.960000e-01	
350	6.000000e-01	1.187196e-04	6.000000e-01	
351	6.040000e-01	1.385754e-04	6.040000e-01	
352	6.080000e-01	1.617519e-04	6.080000e-01	
353	6.120000e-01	1.888048e-04	6.120000e-01	
354	6.160000e-01	2.203822e-04	6.160000e-01	
355	6.200000e-01	2.572409e-04	6.200000e-01	
356	6.240000e-01	3.002641e-04	6.240000e-01	
357	6.280000e-01	3.504830e-04	6.280000e-01	
358	6.320000e-01	4.091009e-04	6.320000e-01	
359	6.360000e-01	4.775225e-04	6.360000e-01	
360	6.400000e-01	5.573877e-04	6.400000e-01	
361	6.440000e-01	6.506102e-04	6.440000e-01	
362	6.480000e-01	7.594240e-04	6.480000e-01	
363	6.520000e-01	8.864369e-04	6.520000e-01	
364	6.560000e-01	1.034692e-03	6.560000e-01	
365	6.600000e-01	1.207744e-03	6.600000e-01	
366	6.640000e-01	1.409738e-03	6.640000e-01	
367	6.680000e-01	1.645515e-03	6.680000e-01	
368	6.720000e-01	1.920725e-03	6.720000e-01	
369	6.760000e-01	2.241964e-03	6.760000e-01	
370	6.800000e-01	2.616931e-03	6.800000e-01	
371	6.840000e-01	3.054609e-03	6.840000e-01	
372	6.880000e-01	3.565490e-03	6.880000e-01	
373	6.920000e-01	4.161814e-03	6.920000e-01	
374	6.960000e-01	4.857873e-03	6.960000e-01	
375	7.000000e-01	5.670347e-03	7.000000e-01	
